src_team,src_image,win,team,slot_index,hero,kills,assists,deaths,damage,heal,mitig
red,red_2025-11-26_02-55-43.png,0,blue,3,ana,0,6,9,4750,9109,465
red,red_2025-11-26_02-55-43.png,0,blue,4,mercy,1,7,8,867,15208,152
red,red_2025-11-26_02-55-43.png,1,red,0,winston,33,3,6,14331,219,12634
red,red_2025-11-26_02-55-43.png,1,red,1,cassidy,32,5,7,15598,0,254
red,red_2025-11-26_02-55-43.png,1,red,2,sojourn,37,0,8,11535,0,0
red,red_2025-11-26_02-55-43.png,1,red,3,moira,16,33,4,3652,11665,0
red,red_2025-11-26_02-55-43.png,1,red,4,ana,14,18,3,4209,10690,607
red,red_2025-11-26_02-55-56.png,0,blue,0,dva,19,5,5,14209,265,12909
red,red_2025-11-26_02-55-56.png,0,blue,1,freja,18,0,8,14218,380,101
red,red_2025-11-26_02-55-56.png,0,blue,2,genji,18,0,13,9496,118,1671
red,red_2025-11-26_02-55-56.png,0,blue,3,lifeweaver,1,12,3,1370,15003,930
red,red_2025-11-26_02-55-56.png,0,blue,4,ana,11,9,9,4494,9525,531
red,red_2025-11-26_02-55-56.png,1,red,0,dva,31,12,6,14728,0,10852
red,red_2025-11-26_02-55-56.png,1,red,1,freja,7,0,8,13903,0,0
red,red_2025-11-26_02-55-56.png,1,red,2,tracer,25,0,0,10678,0,0
red,red_2025-11-26_02-55-56.png,1,red,3,ana,11,14,10,5038,7869,239
red,red_2025-11-26_02-55-56.png,1,red,4,brigitte,7,22,6,3003,12441,6503
red,red_2025-11-26_02-56-27.png,0,blue,0,winston,28,7,9,12709,1258,16600
red,red_2025-11-26_02-56-27.png,0,blue,1,sojourn,24,2,10,15113,0,181
red,red_2025-11-26_02-56-27.png,0,blue,2,tracer,22,0,11,7570,0,0
red,red_2025-11-26_02-56-27.png,0,blue,3,ana,18,24,7,4828,8528,579
red,red_2025-11-26_02-56-27.png,0,blue,4,lucio,21,19,9,6355,9791,1634
red,red_2025-11-26_02-56-27.png,1,red,0,junker_queen,25,12,8,13634,4127,6176
red,red_2025-11-26_02-56-27.png,1,red,1,reaper,25,0,8,8412,1400,0
red,red_2025-11-26_02-56-27.png,1,red,2,genji,21,0,7,9390,100,2112
red,red_2025-11-26_02-56-27.png,1,red,3,lucio,20,20,10,5474,7818,625
red,red_2025-11-26_02-56-27.png,1,red,4,kiriko,20,24,0,5234,9765,0
red,red_2025-11-26_02-56-33.png,0,blue,0,winston,5,1,7,8373,345,13964
red,red_2025-11-26_02-56-33.png,0,blue,1,genji,13,0,8,10559,0,1283
red,red_2025-11-26_02-56-33.png,0,blue,2,soldier,3,0,13,6540,629,51
red,red_2025-11-26_02-56-33.png,0,blue,3,ana,4,7,6,4078,5720,241
red,red_2025-11-26_02-56-33.png,0,blue,4,mercy,1,7,6,2232,10594,0
red,red_2025-11-26_02-56-33.png,1,red,0,roadhog,23,2,1,11397,3445,2782
red,red_2025-11-26_02-56-33.png,1,red,1,ashe,19,3,3,12560,788,0
red,red_2025-11-26_02-56-33.png,1,red,2,cassidy,7,3,0,9139,0,88
red,red_2025-11-26_02-56-33.png,1,red,3,ana,10,17,3,2886,8327,392
red,red_2025-11-26_02-56-33.png,1,red,4,kiriko,4,18,3,1774,8089,0
red,red_2025-11-26_02-56-57.png,0,blue,0,winston,11,2,7,8564,590,11032
red,red_2025-11-26_02-56-57.png,0,blue,1,sojourn,7,0,7,7940,0,73
red,red_2025-11-26_02-56-57.png,0,blue,2,genji,7,1,0,5541,0,1212
red,red_2025-11-26_02-56-57.png,0,blue,3,kiriko,3,8,7,2637,8809,140
red,red_2025-11-26_02-56-57.png,0,blue,4,moira,7,8,8,3729,12477,0
red,red_2025-11-26_02-56-57.png,1,red,0,ramattra,28,0,2,12282,0,8369
red,red_2025-11-26_02-56-57.png,1,red,1,bastion,23,0,4,10889,252,1258
red,red_2025-11-26_02-56-57.png,1,red,2,sojourn,25,0,5,10738,0,0
red,red_2025-11-26_02-56-57.png,1,red,3,moira,15,23,4,3299,10474,202
red,red_2025-11-26_02-56-57.png,1,red,4,ana,8,14,4,2416,5812,278
red,red_2025-11-26_02-57-13.png,0,blue,0,dva,16,7,10,12122,572,15538
red,red_2025-11-26_02-57-13.png,0,blue,1,tracer,12,0,12,6139,0,22
red,red_2025-11-26_02-57-13.png,0,blue,2,sojourn,20,0,13,13287,317,0
red,red_2025-11-26_02-57-13.png,0,blue,3,brigitte,4,8,15,3996,8232,759
red,red_2025-11-26_02-57-13.png,0,blue,4,ana,6,15,12,2934,9694,831
red,red_2025-11-26_02-57-13.png,1,red,0,winston,33,5,5,13090,793,17775
red,red_2025-11-26_02-57-13.png,1,red,1,sojourn,32,0,7,10221,0,0
red,red_2025-11-26_02-57-13.png,1,red,2,genji,40,0,0,10978,0,2104
red,red_2025-11-26_02-57-13.png,1,red,3,ana,18,19,6,4343,11012,297
red,red_2025-11-26_02-57-13.png,1,red,4,zenyatta,20,30,5,7072,9715,0
red,red_2025-11-26_02-57-21.png,0,blue,0,wrecking_ball,0,2,2,12292,0,4192
red,red_2025-11-26_02-57-21.png,0,blue,1,freja,15,0,0,8497,65,1166
red,red_2025-11-26_02-57-21.png,0,blue,2,echo,15,1,11,9948,13,279
red,red_2025-11-26_02-57-21.png,0,blue,3,lucio,12,14,9,6591,11259,2216
red,red_2025-11-26_02-57-21.png,0,blue,4,ana,0,7,9,4518,5541,545
red,red_2025-11-26_02-57-21.png,1,red,0,winston,22,6,4,14228,1862,17399
red,red_2025-11-26_02-57-21.png,1,red,1,reaper,25,0,5,11862,1611,0
red,red_2025-11-26_02-57-21.png,1,red,2,venture,15,0,9,5812,0,1442
red,red_2025-11-26_02-57-21.png,1,red,3,brigitte,12,19,8,5883,7962,3540
red,red_2025-11-26_02-57-21.png,1,red,4,kiriko,6,21,4,6711,9035,0
red,red_2025-11-26_02-57-41.png,0,blue,0,reinhardt,0,0,4,2350,0,8981
red,red_2025-11-26_02-57-41.png,0,blue,1,genji,0,0,4,2080,33,453
red,red_2025-11-26_02-57-41.png,0,blue,2,cassidy,0,0,5,1995,28,69
red,red_2025-11-26_02-57-41.png,0,blue,3,kiriko,1,0,2,1949,3292,0
red,red_2025-11-26_02-57-41.png,0,blue,4,ana,0,0,4,985,4638,643
red,red_2025-11-26_02-57-41.png,1,red,0,junker_queen,9,2,0,3653,1049,1023
red,red_2025-11-26_02-57-41.png,1,red,1,genji,8,0,0,2551,0,562
red,red_2025-11-26_02-57-41.png,1,red,2,ashe,16,2,0,6134,0,0
red,red_2025-11-26_02-57-41.png,1,red,3,lucio,8,7,1,1542,2387,400
red,red_2025-11-26_02-57-41.png,1,red,4,kiriko,5,11,0,1524,2477,0
red,red_2025-11-26_02-57-50.png,0,blue,0,hazard,29,4,9,14560,916,11485
red,red_2025-11-26_02-57-50.png,0,blue,1,freja,18,3,10,10358,200,0
red,red_2025-11-26_02-57-50.png,0,blue,2,symmetra,19,2,0,10597,359,3238
red,red_2025-11-26_02-57-50.png,0,blue,3,brigitte,12,15,9,5056,8603,2121
red,red_2025-11-26_02-57-50.png,0,blue,4,kiriko,16,9,10,7296,8049,0
red,red_2025-11-26_02-57-50.png,1,red,0,reinhardt,27,2,6,11435,0,17958
red,red_2025-11-26_02-57-50.png,1,red,1,tracer,24,0,5,10012,608,0
red,red_2025-11-26_02-57-50.png,1,red,2,ashe,18,3,13,12816,0,0
red,red_2025-11-26_02-57-50.png,1,red,3,mercy,2,31,7,348,17544,0
red,red_2025-11-26_02-57-50.png,1,red,4,moira,30,19,11,8999,11275,0
red,red_2025-11-26_02-57-54.png,0,blue,0,winston,19,6,10,14717,0,25824
red,red_2025-11-26_02-57-54.png,0,blue,1,genji,11,3,13,10905,1154,1617
red,red_2025-11-26_02-57-54.png,0,blue,2,cassidy,23,0,0,11999,0,145
red,red_2025-11-26_02-57-54.png,0,blue,3,ana,3,15,7,3258,16266,1599
red,red_2025-11-26_02-57-54.png,0,blue,4,zenyatta,8,9,11,5814,11574,400
red,red_2025-11-26_02-57-54.png,1,red,0,dva,34,15,4,12727,0,15081
red,red_2025-11-26_02-57-54.png,1,red,1,cassidy,7,0,8,13492,0,228
red,red_2025-11-26_02-57-54.png,1,red,2,hanzo,26,9,8,16627,0,0
red,red_2025-11-26_02-57-54.png,1,red,3,ana,16,20,6,4517,15103,1237
red,red_2025-11-26_02-57-54.png,1,red,4,zenyatta,22,33,6,6708,14311,0
red,red_2025-11-26_02-57-58.png,0,blue,0,winston,21,5,10,19320,2322,19962
red,red_2025-11-26_02-57-58.png,0,blue,1,ashe,18,2,12,15721,0,0
red,red_2025-11-26_02-57-58.png,0,blue,2,junkrat,16,1,10,14975,0,8
red,red_2025-11-26_02-57-58.png,0,blue,3,baptiste,7,16,6,5353,20153,671
red,red_2025-11-26_02-57-58.png,0,blue,4,brigitte,5,13,12,5344,13459,5730
red,red_2025-11-26_02-57-58.png,1,red,0,dva,27,10,7,17007,3260,12316
red,red_2025-11-26_02-57-58.png,1,red,1,cassidy,32,1,10,19242,129,105
red,red_2025-11-26_02-57-58.png,1,red,2,tracer,20,1,10,10352,0,747
red,red_2025-11-26_02-57-58.png,1,red,3,juno,25,15,6,6612,20227,0
red,red_2025-11-26_02-57-58.png,1,red,4,kiriko,21,26,4,11537,13491,0
red,red_2025-11-26_02-58-11.png,0,blue,0,ramattra,11,3,7,10100,414,2603
red,red_2025-11-26_02-58-11.png,0,blue,1,sojourn,5,0,10,4020,0,0
red,red_2025-11-26_02-58-11.png,0,blue,2,genji,7,0,8,6208,31,192
red,red_2025-11-26_02-58-11.png,0,blue,3,kiriko,2,9,7,2601,7912,0
red,red_2025-11-26_02-58-11.png,0,blue,4,moira,10,8,7,5282,8313,0
red,red_2025-11-26_02-58-11.png,1,red,0,winston,27,8,1,10161,1708,11755
red,red_2025-11-26_02-58-11.png,1,red,1,venture,23,3,1,8450,0,1895
red,red_2025-11-26_02-58-11.png,1,red,2,tracer,14,0,5,4627,0,0
red,red_2025-11-26_02-58-11.png,1,red,3,kiriko,15,18,4,5036,8030,0
red,red_2025-11-26_02-58-11.png,1,red,4,brigitte,14,21,4,5117,7459,2053
